data,day_of_week,n1,n2,n3,n4,n5,n6,star
2001-04-04,Wednesday,2,23,48,57,63,89,11
2001-03-31,Saturday,12,14,17,32,50,58,13
2001-03-28,Wednesday,11,39,63,64,74,88,28
2001-03-24,Saturday,2,8,24,36,80,84,79
2001-03-21,Wednesday,39,43,56,61,65,81,28
2001-03-17,Saturday,8,19,46,49,73,85,72
2001-03-14,Wednesday,28,35,36,62,66,70,67
2001-03-10,Saturday,18,39,61,68,74,75,22
2001-03-07,Wednesday,32,34,40,45,65,71,89
2001-03-03,Saturday,5,13,18,40,51,56,82
2001-02-28,Wednesday,33,43,59,77,83,86,12
2001-02-24,Saturday,25,26,75,78,79,80,56
2001-02-21,Wednesday,6,28,46,55,56,62,64
2001-02-17,Saturday,9,17,30,37,40,46,74
2001-02-14,Wednesday,15,22,38,62,83,86,57
2001-02-10,Saturday,4,36,41,49,56,82,62
2001-02-07,Wednesday,4,23,56,63,71,89,84
2001-02-03,Saturday,2,8,13,39,47,89,33
2001-01-31,Wednesday,28,46,65,70,77,86,53
2001-01-27,Saturday,2,6,18,20,49,83,15
2001-01-24,Wednesday,29,42,56,65,80,90,78
2001-01-20,Saturday,14,25,28,42,82,90,31
2001-01-17,Wednesday,16,22,35,41,53,62,71
2001-01-13,Saturday,44,50,57,81,83,90,5
2001-01-10,Wednesday,8,14,30,31,35,76,75
2001-01-08,Monday,16,19,61,69,72,84,59
2001-01-03,Wednesday,15,25,26,33,41,62,51
2000-12-30,Saturday,1,8,26,33,47,70,72
2000-12-27,Wednesday,1,5,14,20,39,58,76
2000-12-23,Saturday,11,33,59,68,84,85,62
2000-12-20,Wednesday,26,36,43,47,64,90,23
2000-12-16,Saturday,23,33,36,55,76,79,44
2000-12-13,Wednesday,8,54,62,63,66,84,45
2000-12-09,Saturday,39,55,62,77,82,88,78
2000-12-06,Wednesday,9,16,48,70,75,77,64
2000-12-02,Saturday,6,11,17,18,20,59,55
2000-11-29,Wednesday,13,17,29,32,35,49,56
2000-11-25,Saturday,3,14,49,52,65,81,42
2000-11-22,Wednesday,14,25,39,50,72,89,59
2000-11-18,Saturday,3,21,42,49,64,85,66
2000-11-15,Wednesday,1,25,26,28,53,79,73
2000-11-11,Saturday,9,27,45,66,68,71,83
2000-11-08,Wednesday,22,42,50,53,78,83,40
2000-11-04,Saturday,19,21,28,50,53,62,64
2000-11-02,Thursday,2,55,76,78,81,85,71
2000-10-28,Saturday,6,21,29,43,80,89,5
2000-10-25,Wednesday,2,38,39,41,61,76,21
2000-10-21,Saturday,1,10,23,40,68,75,14
2000-10-18,Wednesday,15,33,41,48,52,56,82
2000-10-14,Saturday,24,35,37,63,81,85,25
2000-10-11,Wednesday,11,54,64,70,73,77,66
2000-10-07,Saturday,8,10,16,21,39,65,2
2000-10-04,Wednesday,2,3,15,16,24,67,7
2000-09-30,Saturday,25,35,52,55,60,68,75
2000-09-27,Wednesday,5,48,71,84,85,87,22
2000-09-23,Saturday,12,51,56,73,85,88,25
2000-09-20,Wednesday,12,14,29,49,62,82,79
2000-09-16,Saturday,8,9,17,37,49,86,30
2000-09-13,Wednesday,1,45,48,69,70,89,26
2000-09-09,Saturday,3,6,10,26,43,72,89
2000-09-06,Wednesday,7,11,48,49,64,72,8
2000-09-02,Saturday,28,44,49,57,64,89,87
2000-08-30,Wednesday,8,16,59,61,78,90,45
2000-08-26,Saturday,4,14,15,19,76,85,89
2000-08-23,Wednesday,11,13,20,41,76,89,29
2000-08-19,Saturday,5,30,32,35,55,87,86
2000-08-16,Wednesday,14,21,27,49,82,83,36
2000-08-12,Saturday,9,19,52,68,70,74,88
2000-08-09,Wednesday,18,36,47,62,75,80,41
2000-08-05,Saturday,23,36,56,78,80,83,40
2000-08-02,Wednesday,4,39,56,59,65,78,61
2000-07-29,Saturday,29,31,56,57,76,79,43
2000-07-26,Wednesday,3,37,40,49,53,83,44
2000-07-22,Saturday,10,13,42,54,66,81,1
2000-07-19,Wednesday,6,37,53,60,66,72,26
2000-07-15,Saturday,5,18,24,51,55,74,17
2000-07-12,Wednesday,11,15,16,43,49,84,48
2000-07-08,Saturday,4,6,8,41,76,80,60
2000-07-05,Wednesday,12,34,35,50,63,88,69
2000-07-01,Saturday,19,39,43,48,62,76,5
2000-06-28,Wednesday,3,17,18,41,63,89,48
2000-06-24,Saturday,1,28,52,53,63,77,11
2000-06-21,Wednesday,12,15,34,43,55,75,70
2000-06-17,Saturday,29,32,35,49,69,71,70
2000-06-14,Wednesday,15,25,50,64,80,89,72
2000-06-10,Saturday,3,16,37,56,58,79,18
2000-06-07,Wednesday,2,4,23,38,53,59,17
2000-06-03,Saturday,6,17,31,33,43,66,78
2000-05-31,Wednesday,4,8,19,39,63,70,66
2000-05-27,Saturday,3,25,39,50,53,67,51
2000-05-24,Wednesday,8,10,22,72,87,90,39
2000-05-20,Saturday,19,32,41,42,67,77,79
2000-05-17,Wednesday,11,14,19,32,78,89,9
2000-05-13,Saturday,32,38,40,59,62,79,2
2000-05-10,Wednesday,9,12,19,39,82,86,69
2000-05-06,Saturday,23,26,34,56,66,85,44
2000-05-03,Wednesday,1,13,37,53,62,71,9
2000-04-29,Saturday,8,42,45,59,68,88,9
2000-04-26,Wednesday,17,51,67,70,82,86,49
2000-04-22,Saturday,24,35,39,48,82,85,66
2000-04-19,Wednesday,5,53,64,74,77,88,78
2000-04-15,Saturday,2,27,33,47,53,86,65
2000-04-12,Wednesday,18,24,45,58,62,80,4
2000-04-08,Saturday,3,12,26,47,54,87,90
2000-04-05,Wednesday,10,17,33,38,67,71,73
2000-04-01,Saturday,3,9,30,58,60,88,37
2000-03-29,Wednesday,1,6,12,26,57,70,28
2000-03-25,Saturday,15,27,47,51,62,63,20
2000-03-22,Wednesday,2,19,22,57,65,89,61
2000-03-18,Saturday,8,58,76,81,85,87,65
2000-03-15,Wednesday,8,17,35,61,78,89,9
2000-03-11,Saturday,28,42,46,56,74,87,43
2000-03-08,Wednesday,4,13,15,20,32,41,28
2000-03-04,Saturday,7,19,29,33,40,88,80
2000-03-01,Wednesday,27,32,37,70,82,88,52
2000-02-26,Saturday,4,35,48,57,69,90,34
2000-02-23,Wednesday,44,53,61,65,86,89,49
2000-02-19,Saturday,25,28,37,51,54,81,4
2000-02-16,Wednesday,8,27,39,51,54,90,71
2000-02-12,Saturday,4,33,67,71,81,82,72
2000-02-09,Wednesday,6,36,49,51,52,76,35
2000-02-05,Saturday,17,48,52,64,86,87,60
2000-02-02,Wednesday,12,13,28,30,47,63,35
2000-01-29,Saturday,55,65,68,70,73,80,89
2000-01-26,Wednesday,2,57,62,63,73,87,55
2000-01-22,Saturday,15,21,55,60,70,90,34
2000-01-19,Wednesday,20,29,39,54,57,71,28
2000-01-15,Saturday,11,21,22,50,59,63,42
2000-01-12,Wednesday,3,15,48,74,76,81,34
2000-01-08,Saturday,6,15,47,71,75,86,78
2000-01-05,Wednesday,2,13,31,37,38,82,39
2000-01-03,Monday,17,38,48,51,55,62,59
1999-12-29,Wednesday,14,15,20,42,70,88,28
1999-12-27,Monday,20,21,63,71,75,79,15
1999-12-22,Wednesday,6,9,32,47,59,60,83
1999-12-18,Saturday,13,42,57,61,63,82,45
1999-12-15,Wednesday,18,21,28,35,41,85,66
1999-12-11,Saturday,6,27,50,57,77,80,22
1999-12-09,Thursday,20,32,37,44,75,88,72
1999-12-04,Saturday,13,39,62,63,66,76,11
1999-12-01,Wednesday,1,13,24,39,44,45,83
1999-11-27,Saturday,14,20,57,79,85,88,69
1999-11-24,Wednesday,12,16,24,48,53,58,85
1999-11-20,Saturday,20,31,45,62,76,81,51
1999-11-17,Wednesday,6,51,73,78,80,81,34
1999-11-13,Saturday,3,23,61,82,83,88,64
1999-11-10,Wednesday,21,45,55,61,73,80,77
1999-11-06,Saturday,6,7,37,67,80,87,22
1999-11-03,Wednesday,19,42,64,68,72,86,45
1999-10-30,Saturday,16,21,29,39,70,90,76
1999-10-27,Wednesday,6,25,34,72,76,82,12
1999-10-23,Saturday,24,46,57,73,79,81,77
1999-10-20,Wednesday,22,26,58,60,67,88,49
1999-10-16,Saturday,3,35,45,47,54,70,30
1999-10-13,Wednesday,6,24,30,34,37,71,82
1999-10-09,Saturday,12,35,40,59,78,80,44
1999-10-06,Wednesday,38,58,61,64,82,87,68
1999-10-02,Saturday,6,10,38,48,49,65,61
1999-09-29,Wednesday,4,16,27,55,67,72,3
1999-09-25,Saturday,6,27,37,38,47,79,23
1999-09-22,Wednesday,1,11,40,50,53,80,68
1999-09-18,Saturday,12,15,33,60,79,88,8
1999-09-15,Wednesday,17,20,27,29,72,73,85
1999-09-11,Saturday,25,40,57,59,76,82,55
1999-09-08,Wednesday,15,38,48,74,75,80,81
1999-09-04,Saturday,38,40,41,69,76,81,78
1999-09-01,Wednesday,5,19,26,32,67,87,65
1999-08-28,Saturday,7,12,14,16,24,45,54
1999-08-25,Wednesday,1,25,28,39,51,89,62
1999-08-21,Saturday,1,32,37,63,67,69,90
1999-08-18,Wednesday,13,16,51,56,65,67,35
1999-08-14,Saturday,45,64,73,80,81,85,11
1999-08-11,Wednesday,10,19,24,29,42,67,39
1999-08-07,Saturday,4,16,29,58,69,88,54
1999-08-04,Wednesday,12,23,46,54,78,90,85
1999-07-31,Saturday,5,34,44,73,77,83,65
1999-07-28,Wednesday,13,64,68,84,89,90,85
1999-07-24,Saturday,13,16,23,52,67,78,76
1999-07-21,Wednesday,11,19,26,58,67,89,1
1999-07-17,Saturday,5,22,35,38,74,82,36
1999-07-14,Wednesday,4,48,60,63,84,88,62
1999-07-10,Saturday,1,4,42,67,75,77,31
1999-07-07,Wednesday,38,46,63,82,83,87,1
1999-07-03,Saturday,3,6,7,53,65,90,14
1999-06-30,Wednesday,13,22,44,74,77,87,76
1999-06-26,Saturday,8,19,23,37,65,77,48
1999-06-23,Wednesday,31,36,37,71,86,90,13
1999-06-19,Saturday,13,23,31,58,67,68,22
1999-06-16,Wednesday,5,20,29,41,56,86,81
1999-06-12,Saturday,32,35,57,74,79,84,70
1999-06-09,Wednesday,16,32,35,45,72,77,6
1999-06-05,Saturday,9,36,52,76,77,90,54
1999-06-02,Wednesday,2,16,17,65,69,72,60
1999-05-29,Saturday,10,34,44,49,62,79,47
1999-05-26,Wednesday,3,4,13,16,59,70,22
1999-05-22,Saturday,3,28,38,43,73,75,1
1999-05-19,Wednesday,10,23,35,64,74,90,52
1999-05-15,Saturday,7,33,54,72,73,90,24
1999-05-12,Wednesday,3,7,10,37,57,86,49
1999-05-08,Saturday,11,14,15,30,68,81,82
1999-05-05,Wednesday,3,10,28,71,81,88,84
1999-05-03,Monday,8,49,50,65,66,69,75
1999-04-28,Wednesday,1,51,53,55,73,86,41
1999-04-24,Saturday,20,22,33,44,50,74,60
1999-04-21,Wednesday,20,53,55,61,64,74,46
1999-04-17,Saturday,4,6,25,32,73,83,64
1999-04-14,Wednesday,34,63,70,77,83,90,43
1999-04-10,Saturday,4,11,14,17,25,32,61
1999-04-07,Wednesday,13,27,40,46,70,84,28
1999-04-03,Saturday,33,41,47,48,60,80,17
1999-03-31,Wednesday,25,60,64,71,75,85,18
1999-03-27,Saturday,7,18,27,80,81,83,87
1999-03-24,Wednesday,4,26,34,61,76,81,67
1999-03-20,Saturday,43,71,80,84,88,89,73
1999-03-17,Wednesday,3,7,14,45,68,70,39
1999-03-13,Saturday,6,18,20,34,72,90,17
1999-03-10,Wednesday,11,20,56,69,72,76,32
1999-03-06,Saturday,27,41,44,50,68,73,21
1999-03-03,Wednesday,40,41,51,62,66,80,77
1999-02-27,Saturday,6,7,42,55,75,88,67
1999-02-24,Wednesday,17,19,32,41,52,87,23
1999-02-20,Saturday,4,26,59,63,69,74,86
1999-02-17,Wednesday,24,45,49,63,78,83,4
1999-02-13,Saturday,12,20,23,34,67,87,46
1999-02-10,Wednesday,4,8,12,17,19,80,84
1999-02-06,Saturday,9,10,26,30,44,54,62
1999-02-03,Wednesday,45,67,70,80,81,89,3
1999-01-30,Saturday,14,20,40,58,68,84,88
1999-01-27,Wednesday,8,48,65,72,83,88,67
1999-01-23,Saturday,36,45,46,47,74,75,69
1999-01-20,Wednesday,1,43,45,48,51,56,18
1999-01-16,Saturday,7,9,12,37,86,90,87
1999-01-13,Wednesday,18,23,45,51,61,86,29
1999-01-09,Saturday,1,6,13,23,53,77,20
1999-01-07,Thursday,34,43,44,45,53,58,64
1999-01-02,Saturday,10,12,54,58,72,88,23
1998-12-30,Wednesday,30,36,45,49,63,89,46
1998-12-28,Monday,14,43,46,65,71,82,22
1998-12-23,Wednesday,3,9,14,26,47,79,81
1998-12-19,Saturday,3,6,13,28,49,50,33
1998-12-16,Wednesday,22,43,56,71,77,83,35
1998-12-12,Saturday,9,37,39,40,42,86,2
1998-12-09,Wednesday,1,11,42,43,61,81,29
1998-12-05,Saturday,27,35,47,48,59,79,77
1998-12-02,Wednesday,9,23,36,66,67,77,87
1998-11-28,Saturday,12,15,40,50,66,88,70
1998-11-25,Wednesday,32,39,52,56,69,85,53
1998-11-21,Saturday,32,36,43,56,66,89,8
1998-11-18,Wednesday,12,18,43,47,50,83,53
1998-11-14,Saturday,6,31,69,70,76,85,44
1998-11-11,Wednesday,19,38,60,80,81,90,10
1998-11-07,Saturday,15,19,25,33,40,68,81
1998-11-04,Wednesday,6,54,72,75,81,87,55
1998-10-31,Saturday,1,21,30,61,73,84,74
1998-10-28,Wednesday,37,60,64,73,80,84,2
1998-10-24,Saturday,4,26,27,74,77,84,20
1998-10-21,Wednesday,14,39,50,56,72,89,29
1998-10-17,Saturday,10,13,50,59,64,78,23
1998-10-14,Wednesday,15,28,42,55,76,88,74
1998-10-10,Saturday,42,43,46,49,52,76,48
1998-10-07,Wednesday,6,13,17,49,51,83,76
1998-10-03,Saturday,2,9,13,34,46,63,85
1998-09-30,Wednesday,20,34,44,61,74,87,25
1998-09-26,Saturday,28,31,40,67,74,90,61
1998-09-23,Wednesday,7,9,31,41,67,68,22
1998-09-19,Saturday,3,33,45,57,78,80,65
1998-09-16,Wednesday,22,26,29,37,75,76,36
1998-09-12,Saturday,14,37,48,55,84,87,23
1998-09-09,Wednesday,10,25,56,68,71,77,3
1998-09-05,Saturday,15,16,20,23,24,87,77
1998-09-02,Wednesday,1,43,45,48,83,90,14
1998-08-29,Saturday,12,19,22,53,72,88,34
1998-08-26,Wednesday,10,40,66,72,76,80,61
1998-08-22,Saturday,10,36,48,63,83,90,32
1998-08-19,Wednesday,6,15,16,50,62,82,4
1998-08-17,Monday,4,47,53,55,71,73,80
1998-08-12,Wednesday,31,33,61,77,86,88,16
1998-08-08,Saturday,12,27,31,32,57,83,42
1998-08-05,Wednesday,7,24,40,56,79,85,90
1998-08-01,Saturday,5,14,37,38,50,72,90
1998-07-29,Wednesday,25,60,62,68,83,89,88
1998-07-25,Saturday,25,37,54,63,70,76,7
1998-07-22,Wednesday,56,71,75,78,81,85,8
1998-07-18,Saturday,1,36,42,71,72,88,90
1998-07-15,Wednesday,12,32,48,68,70,85,7
1998-07-11,Saturday,15,16,17,57,60,63,28
1998-07-08,Wednesday,5,20,24,48,78,80,6
1998-07-04,Saturday,29,42,49,52,53,67,55
1998-07-01,Wednesday,25,33,37,47,48,79,29
1998-06-27,Saturday,2,16,38,40,44,57,28
1998-06-24,Wednesday,19,43,59,60,67,79,10
1998-06-20,Saturday,20,24,39,63,65,70,36
1998-06-17,Wednesday,10,16,35,39,64,65,70
1998-06-13,Saturday,13,26,30,34,83,86,64
1998-06-10,Wednesday,5,14,17,38,64,68,83
1998-06-06,Saturday,13,18,22,56,67,72,65
1998-06-03,Wednesday,48,50,80,81,84,87,42
1998-05-30,Saturday,4,11,29,34,86,88,59
1998-05-27,Wednesday,36,48,56,65,71,73,38
1998-05-23,Saturday,7,12,24,37,58,81,10
1998-05-20,Wednesday,5,13,22,25,43,50,45
1998-05-16,Saturday,7,19,25,68,71,85,46
1998-05-13,Wednesday,6,15,41,57,81,83,74
1998-05-09,Saturday,5,19,43,44,73,77,39
1998-05-06,Wednesday,5,28,33,64,81,84,67
1998-05-02,Saturday,6,12,23,28,77,79,73
1998-04-29,Wednesday,15,23,27,29,50,69,54
1998-04-27,Monday,18,36,62,63,76,80,64
1998-04-22,Wednesday,5,22,40,46,86,87,13
1998-04-18,Saturday,17,38,47,56,76,85,26
1998-04-15,Wednesday,4,5,46,47,73,82,62
1998-04-11,Saturday,23,58,64,67,79,81,14
1998-04-08,Wednesday,4,7,22,27,39,88,14
1998-04-04,Saturday,1,7,21,49,84,87,77
1998-04-01,Wednesday,17,31,42,43,55,72,64
1998-03-28,Saturday,16,40,50,58,62,63,5
1998-03-25,Wednesday,5,6,17,55,62,73,38
1998-03-21,Saturday,17,30,38,51,77,80,33
1998-03-18,Wednesday,1,5,17,38,61,71,70
1998-03-14,Saturday,16,33,42,86,88,89,43
1998-03-11,Wednesday,3,23,25,44,74,89,76
1998-03-07,Saturday,2,12,57,62,64,71,56
1998-03-04,Wednesday,28,36,59,79,84,88,7
1998-02-28,Saturday,13,68,75,79,87,88,90
1998-02-25,Wednesday,1,27,40,81,82,85,6
1998-02-21,Saturday,4,19,47,60,73,84,58
1998-02-18,Wednesday,10,12,29,41,45,50,52
1998-02-14,Saturday,37,40,46,51,58,66,84
1998-02-11,Wednesday,2,15,63,65,68,78,71
1998-02-07,Saturday,8,9,23,34,64,89,1
1998-02-04,Wednesday,18,23,24,35,48,82,38
1998-01-31,Saturday,6,13,26,33,34,78,65
1998-01-28,Wednesday,2,3,49,51,63,79,43
1998-01-24,Saturday,3,4,39,43,56,81,82
1998-01-21,Wednesday,22,25,26,49,59,85,62
1998-01-17,Saturday,29,37,49,51,55,74,86
1998-01-14,Wednesday,16,37,49,52,53,82,57
1998-01-10,Saturday,24,33,37,40,60,86,32
1998-01-07,Wednesday,20,23,24,29,66,73,30
1998-01-03,Saturday,2,29,36,72,82,90,71
1997-12-31,Wednesday,34,36,71,76,86,89,82
1997-12-27,Saturday,8,26,35,43,55,67,69
1997-12-24,Wednesday,13,59,63,75,85,87,52
1997-12-20,Saturday,3,27,48,58,78,90,45
1997-12-17,Wednesday,10,65,77,80,81,86,89
1997-12-13,Saturday,5,22,34,61,62,77,58
1997-12-10,Wednesday,1,2,14,23,78,88,40
1997-12-06,Saturday,2,4,25,29,30,52,24
1997-12-03,Wednesday,20,36,39,41,72,76,88
